BAT26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_1121-ec,sample_1125-ecnormal,sample_1037-ec,sample_1020-ecnormal,sample_1107-ec,sample_1070-ecnormal,sample_1122-ec,sample_w1068,sample_1064-ecnormal,sample_1014-ec,sample_1105-ecnormal,sample_w1256,sample_1097-ecnormal,sample_1123-ec,sample_1125-ec,sample_1244-ec,sample_1037-ecnormal,sample_1244-ecnormal,sample_1280-ec,sample_1219-ec,sample_1147-ec,sample_w1054,sample_1135-ecnormal,sample_1020-ec,sample_w1200,sample_1105-ec,sample_1123-ecnormal,sample_1170-ec,sample_w1226,sample_1277-ec,sample_1115-ec,sample_1240-ec,sample_1054nblood,sample_1106-ecnormal,sample_1036-ecnormal,sample_1045-ec,sample_w1225,sample_1110-ecnormal,sample_1121-ecnormal,sample_1237-ec,sample_w1099,sample_1225nblood,sample_1106-ec,sample_1014-ecnormal,sample_1064-ec,sample_1227-ecnormal,sample_1179-ec,sample_1070-ec,sample_1164-ec,sample_1122-ecnormal,sample_1227-ec,sample_w1113,sample_1107-ecnormal,sample_1073-ecnormal,sample_w1247,sample_1073-ec,ph2o-14_h2o,sample_1239-ec,sample_1247nblood,sample_1047-ecnormal,sample_1281-ec,sample_1097-ec,sample_1036-ec,sample_1274-ec,sample_1110-ec,sample_1135-ec,sample_1220-ec,sample_w1227,sample_1087-ec,sample_1047-ec,sample_1273-ec
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,6,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8,0,0,10,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,8,0,1,0,0,1,0,1,1,7,0,0,24,2
0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,2,0,0,0,2,0,3,0,1,0,1,0,0,0,0,0,2,0,1,0,8,0,0,1,0,0,0,1,0,3,1,8,0,1,1,0,0,0,22,0,2,0,0,0,0,0,0,18,0,1,13,7
3,0,0,6,1,0,3,0,0,1,0,0,0,1,0,0,0,2,22,4,1,0,0,0,0,4,1,4,0,9,0,2,0,0,0,0,0,0,0,12,0,0,1,0,0,1,0,0,4,0,3,0,0,0,0,0,0,33,0,2,1,0,0,1,2,0,11,0,4,8,10
0,3,0,14,2,0,2,0,1,1,1,0,0,1,1,1,0,0,14,8,2,0,0,1,0,17,3,12,0,11,2,2,0,1,0,5,0,2,1,9,0,1,1,0,0,3,0,0,10,0,6,0,3,0,0,1,0,50,0,2,5,0,0,2,2,0,10,0,12,10,18
0,2,0,30,3,1,3,0,1,0,3,0,2,1,0,0,1,1,17,17,2,0,1,3,0,11,4,15,0,19,2,10,1,5,1,7,0,2,0,18,0,1,2,2,0,4,2,1,11,1,8,1,2,0,0,0,0,34,1,7,7,0,0,8,3,0,2,0,12,1,15
0,2,0,15,9,0,10,0,0,2,2,0,1,10,3,3,1,1,18,20,11,0,4,9,0,3,8,23,0,18,2,15,2,7,2,10,0,0,2,16,0,2,7,2,1,9,4,2,19,9,16,0,9,2,0,0,0,10,1,10,4,0,3,17,9,3,1,2,29,7,11
4,11,0,13,14,3,20,1,0,5,4,1,2,20,6,3,2,8,18,15,22,1,4,21,0,11,16,22,0,9,5,25,7,24,7,32,0,6,6,12,0,2,12,4,3,36,7,4,41,22,17,1,21,4,0,1,0,1,5,18,8,1,7,29,12,6,0,2,23,3,15
11,18,7,20,22,7,36,1,6,6,9,0,17,34,15,12,11,14,16,25,19,0,19,26,0,14,33,36,0,8,14,26,16,20,20,32,2,9,5,5,1,13,25,9,5,43,18,10,34,32,14,4,30,5,0,6,0,4,10,29,11,6,8,37,20,15,1,3,18,4,8
13,45,11,17,13,21,43,3,12,21,26,1,28,19,29,16,11,40,16,19,21,3,34,19,1,9,29,30,2,14,7,27,34,27,36,36,3,36,16,17,3,28,22,28,17,35,25,36,20,40,18,15,26,9,1,11,0,6,24,26,9,14,24,28,17,32,12,1,9,3,4
28,40,12,1,9,28,18,2,31,24,36,2,43,21,24,30,23,40,21,20,19,3,42,12,1,13,16,18,6,10,10,21,56,13,50,42,3,42,24,12,3,36,14,22,21,19,46,28,12,25,10,17,16,19,5,13,0,10,25,20,4,13,29,20,25,37,21,2,15,3,14
38,29,13,8,11,37,9,7,40,26,37,4,29,7,13,12,33,28,8,14,19,6,22,15,1,14,4,5,1,13,15,17,58,19,21,32,1,40,33,9,4,59,11,53,33,19,44,36,5,6,9,15,18,34,0,28,0,9,36,18,8,18,20,12,12,20,16,6,15,1,7
17,6,11,6,10,17,2,2,26,25,23,1,17,0,0,18,24,16,3,7,5,2,11,4,1,10,3,6,2,0,7,2,20,6,18,11,0,15,24,5,8,21,5,25,24,9,20,9,3,0,4,8,6,29,0,35,0,5,29,7,3,13,6,7,1,8,3,3,11,3,4
0.89,0.71,0.8,0.87,0.86,0.82,0.71,0.81,0.9,0.81,0.82,0.89,0.8,0.83,0.68,0.83,0.9,0.73,0.91,0.88,0.83,0.8,0.75,0.83,0.8,0.92,0.75,0.83,0.82,0.88,0.89,0.82,0.82,0.78,0.77,0.83,0.67,0.77,0.86,0.89,0.85,0.83,0.78,0.81,0.84,0.8,0.85,0.71,0.88,0.71,0.85,0.75,0.8,0.91,0.83,0.88,,0.97,0.82,0.82,0.85,0.78,0.76,0.83,0.84,0.74,0.9,0.95,0.94,0.97,0.97
0.55,0.34,0.44,0.71,0.53,0.51,0.34,0.62,0.58,0.54,0.5,0.67,0.37,0.35,0.25,0.39,0.58,0.37,0.69,0.58,0.52,0.6,0.31,0.49,0.6,0.67,0.33,0.51,0.27,0.72,0.52,0.5,0.45,0.51,0.32,0.48,0.11,0.44,0.6,0.77,0.65,0.53,0.4,0.59,0.59,0.46,0.47,0.41,0.59,0.3,0.66,0.41,0.45,0.68,0,0.68,,0.9,0.55,0.48,0.6,0.49,0.38,0.47,0.42,0.31,0.71,0.68,0.72,0.9,0.78
HSPH1_T17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_1121-ec,sample_1125-ecnormal,sample_1037-ec,sample_1020-ecnormal,sample_1107-ec,sample_1070-ecnormal,sample_1122-ec,sample_w1068,sample_1064-ecnormal,sample_1014-ec,sample_1105-ecnormal,sample_w1256,sample_1097-ecnormal,sample_1123-ec,sample_1125-ec,sample_1244-ec,sample_1037-ecnormal,sample_1244-ecnormal,sample_1280-ec,sample_1219-ec,sample_1147-ec,sample_w1054,sample_1135-ecnormal,sample_1020-ec,sample_w1200,sample_1105-ec,sample_1123-ecnormal,sample_1170-ec,sample_w1226,sample_1277-ec,sample_1115-ec,sample_1240-ec,sample_1054nblood,sample_1106-ecnormal,sample_1036-ecnormal,sample_1045-ec,sample_w1225,sample_1110-ecnormal,sample_1121-ecnormal,sample_1237-ec,sample_w1099,sample_1225nblood,sample_1106-ec,sample_1014-ecnormal,sample_1064-ec,sample_1227-ecnormal,sample_1179-ec,sample_1070-ec,sample_1164-ec,sample_1122-ecnormal,sample_1227-ec,sample_w1113,sample_1107-ecnormal,sample_1073-ecnormal,sample_w1247,sample_1073-ec,ph2o-14_h2o,sample_1239-ec,sample_1247nblood,sample_1047-ecnormal,sample_1281-ec,sample_1097-ec,sample_1036-ec,sample_1274-ec,sample_1110-ec,sample_1135-ec,sample_1220-ec,sample_w1227,sample_1087-ec,sample_1047-ec,sample_1273-ec
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0
1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,13,0,0,0,0,0,0,3,0,1,0,1,0,13,0,1,7,0,0,21,1
1,0,0,18,1,0,0,0,0,1,0,0,0,0,0,0,2,0,138,0,0,0,0,2,0,0,0,0,0,2,1,15,0,0,0,2,0,0,1,1,0,1,0,1,0,2,0,0,3,0,48,0,1,0,0,1,0,26,0,0,0,0,1,38,1,0,0,0,1,110,8
3,0,3,91,0,0,1,1,1,0,1,0,3,1,1,1,1,0,54,2,3,0,0,2,0,5,0,1,0,23,0,71,1,0,0,4,1,2,1,4,0,3,0,0,0,0,0,0,14,0,7,0,1,4,0,0,0,127,0,4,0,1,0,42,13,0,5,0,1,148,119
14,13,21,75,14,8,2,3,26,3,7,3,1,1,2,0,8,5,61,28,22,5,1,22,0,20,1,9,3,116,8,88,13,3,14,21,4,11,7,20,2,11,6,4,8,0,22,9,86,3,32,5,16,12,2,13,0,229,8,21,5,4,9,115,57,4,16,0,17,15,118
82,133,158,75,84,73,15,37,137,28,89,25,26,36,73,22,103,37,39,109,80,46,28,136,14,97,23,63,16,116,51,149,133,35,145,195,28,96,64,123,40,81,20,42,88,39,124,78,206,26,36,61,122,120,23,99,0,110,63,181,46,13,63,106,111,22,89,12,93,20,42
253,387,173,203,247,266,77,114,396,135,315,77,145,181,234,104,308,165,75,201,143,149,161,371,28,169,141,170,78,85,152,175,353,138,459,434,66,320,222,156,157,219,132,200,235,185,420,281,192,172,89,138,327,327,71,286,0,52,232,470,133,86,194,85,156,142,144,49,234,56,103
154,72,111,35,48,212,147,76,77,232,192,15,302,326,48,166,260,276,65,150,145,32,282,100,23,129,262,179,8,67,120,36,84,277,95,105,42,216,170,63,110,177,211,417,64,334,88,212,34,289,158,124,66,74,40,64,0,30,156,105,56,161,51,83,80,245,99,79,170,19,19
19,5,23,3,2,28,22,15,7,35,26,2,43,58,11,29,28,57,8,21,26,4,68,8,3,15,42,18,1,13,25,4,7,47,5,6,12,27,28,8,24,25,40,66,5,50,8,36,1,53,22,15,6,7,6,7,0,6,27,10,13,31,2,8,11,53,13,15,43,0,3
5,0,2,0,1,5,4,3,1,1,3,0,9,6,1,3,2,6,1,4,0,0,4,0,0,5,5,2,0,0,1,1,0,4,0,0,1,0,3,3,3,4,3,5,0,5,0,5,0,7,3,2,0,0,1,1,0,0,3,0,0,4,0,0,2,6,1,4,3,0,0
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.71,0.88,0.77,0.93,0.88,0.64,0.45,0.69,0.88,0.47,0.7,0.88,0.43,0.47,0.87,0.49,0.63,0.5,0.86,0.71,0.65,0.86,0.48,0.84,0.66,0.71,0.45,0.6,0.92,0.84,0.66,0.93,0.86,0.45,0.87,0.86,0.73,0.68,0.66,0.83,0.67,0.66,0.49,0.43,0.84,0.46,0.87,0.66,0.94,0.48,0.61,0.64,0.88,0.86,0.72,0.86,,0.95,0.68,0.87,0.78,0.47,0.84,0.83,0.81,0.48,0.74,0.5,0.7,0.95,0.95
0.2,0.24,0.38,0.52,0.26,0.15,0.08,0.18,0.26,0.08,0.16,0.23,0.07,0.07,0.21,0.08,0.16,0.09,0.68,0.28,0.25,0.22,0.06,0.26,0.21,0.29,0.06,0.17,0.18,0.61,0.17,0.6,0.25,0.09,0.22,0.29,0.22,0.16,0.15,0.4,0.13,0.19,0.07,0.07,0.24,0.08,0.22,0.15,0.58,0.07,0.34,0.2,0.26,0.25,0.18,0.24,,0.85,0.15,0.26,0.2,0.08,0.23,0.64,0.43,0.07,0.32,0.1,0.2,0.81,0.7
MSI01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sample_1121-ec,sample_1125-ecnormal,sample_1037-ec,sample_1020-ecnormal,sample_1107-ec,sample_1070-ecnormal,sample_1122-ec,sample_w1068,sample_1064-ecnormal,sample_1014-ec,sample_1105-ecnormal,sample_w1256,sample_1097-ecnormal,sample_1123-ec,sample_1125-ec,sample_1244-ec,sample_1037-ecnormal,sample_1244-ecnormal,sample_1280-ec,sample_1219-ec,sample_1147-ec,sample_w1054,sample_1135-ecnormal,sample_1020-ec,sample_w1200,sample_1105-ec,sample_1123-ecnormal,sample_1170-ec,sample_w1226,sample_1277-ec,sample_1115-ec,sample_1240-ec,sample_1054nblood,sample_1106-ecnormal,sample_1036-ecnormal,sample_1045-ec,sample_w1225,sample_1110-ecnormal,sample_1121-ecnormal,sample_1237-ec,sample_w1099,sample_1225nblood,sample_1106-ec,sample_1014-ecnormal,sample_1064-ec,sample_1227-ecnormal,sample_1179-ec,sample_1070-ec,sample_1164-ec,sample_1122-ecnormal,sample_1227-ec,sample_w1113,sample_1107-ecnormal,sample_1073-ecnormal,sample_w1247,sample_1073-ec,ph2o-14_h2o,sample_1239-ec,sample_1247nblood,sample_1047-ecnormal,sample_1281-ec,sample_1097-ec,sample_1036-ec,sample_1274-ec,sample_1110-ec,sample_1135-ec,sample_1220-ec,sample_w1227,sample_1087-ec,sample_1047-ec,sample_1273-ec
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,0,0,0,13,1
2,0,2,4,1,0,0,0,1,0,1,3,0,0,0,0,1,0,7,2,0,0,0,0,3,1,0,0,1,0,0,10,0,0,1,0,0,1,0,0,2,2,1,1,0,0,0,0,4,2,15,1,0,1,0,0,0,2,0,0,0,0,2,1,0,0,14,0,0,55,3
1,1,7,16,1,4,2,1,1,2,4,0,1,6,0,1,0,1,32,15,7,2,0,1,2,4,2,0,1,12,3,39,4,0,2,8,2,2,2,19,5,6,3,5,1,1,5,2,7,1,44,0,3,0,2,2,0,14,5,8,6,4,2,3,1,2,16,1,5,65,19
9,4,50,46,21,11,9,5,10,6,7,4,16,12,1,13,7,22,127,33,17,7,5,8,1,23,12,10,6,21,9,68,19,17,3,16,10,7,7,67,23,32,11,12,6,18,13,9,24,5,58,10,15,17,4,7,0,59,10,20,32,11,14,24,5,12,55,2,19,80,69
50,4,19,39,71,62,42,25,64,57,50,22,53,77,3,58,45,58,71,59,94,29,60,41,3,83,45,45,17,56,42,59,79,61,28,67,26,27,48,127,81,104,48,88,63,98,100,66,68,45,58,31,49,57,32,55,0,147,64,139,30,67,41,70,29,47,56,1,66,31,10
166,28,27,88,195,173,122,76,156,177,151,79,168,197,27,173,104,186,89,56,127,76,180,147,30,121,155,100,70,46,78,148,230,152,93,181,14,103,147,123,48,44,171,215,157,238,270,200,82,141,116,93,139,168,99,148,0,101,167,109,36,158,115,84,87,165,113,4,96,23,22
58,79,43,29,53,63,46,28,51,60,48,33,51,67,83,42,81,61,41,94,41,27,46,54,13,37,46,79,22,65,34,46,81,41,69,71,14,73,56,43,19,62,56,73,55,70,93,60,80,35,26,61,38,60,33,46,0,41,68,38,26,47,57,84,65,53,62,26,121,21,88
8,159,49,3,2,5,1,3,4,6,5,5,5,6,109,7,33,9,3,52,4,6,6,3,6,4,2,36,3,56,0,6,8,4,80,4,19,79,6,3,3,84,9,7,5,12,12,7,44,3,2,76,3,5,2,3,0,3,8,4,30,8,47,25,56,6,54,34,52,0,68
0,30,30,2,0,0,0,0,0,0,0,0,0,0,20,1,53,1,0,35,0,0,1,1,6,0,0,8,0,15,1,0,1,0,16,0,3,15,0,1,0,15,2,0,1,1,0,0,8,1,0,12,0,0,0,1,0,0,0,1,6,0,8,8,7,0,8,10,8,0,10
1,5,15,0,0,0,0,1,0,0,0,0,1,0,1,0,13,0,1,13,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
